,pricebandupper,symbol,applicableMargin,bcEndDate,totalSellQuantity,adhocMargin,companyName,marketType,exDate,bcStartDate,css_status_desc,dayHigh,basePrice,securityVar,pricebandlower,sellQuantity5,sellQuantity4,sellQuantity3,cm_adj_high_dt,sellQuantity2,dayLow,sellQuantity1,quantityTraded,pChange,totalTradedValue,deliveryToTradedQuantity,totalBuyQuantity,averagePrice,indexVar,cm_ffm,purpose,buyPrice2,secDate,buyPrice1,high52,previousClose,ndEndDate,low52,buyPrice4,buyPrice3,recordDate,deliveryQuantity,buyPrice5,priceBand,extremeLossMargin,cm_adj_low_dt,varMargin,sellPrice1,sellPrice2,totalTradedVolume,sellPrice3,sellPrice4,sellPrice5,change,surv_indicator,ndStartDate,buyQuantity4,isExDateFlag,buyQuantity3,buyQuantity2,buyQuantity1,series,faceValue,buyQuantity5,closePrice,open,isinCode,lastPrice
10,363.7,DLF,22.22,,484375.0,,DLF Limited,N,23-AUG-21,,Listed,330.45,330.65,18.72,297.6,1289.0,868.0,1154.0,18-OCT-21,1137.0,323.05,75.0,1349916.0,-1.97,5599.1,41.37,510420.0,326.23,,20461.57,DIVIDEND - RS 2 PER SHARE,324.0,06-Jun-2022 10:00:00,324.05,449.7,330.65,,279.45,323.9,323.95,24-AUG-21,558419.0,323.85,No Band,3.5,01-JUL-21,18.72,324.15,324.2,1716304.0,324.25,324.3,324.35,-6.50,,,203.0,False,51.0,856.0,385.0,EQ,2.0,1952.0,0.0,329.8,INE271C01023,324.15
11,1057.0,CIPLA,14.15,25-AUG-21,169641.0,,Cipla Limited,N,09-AUG-21,11-AUG-21,Listed,979.7,960.95,10.65,864.9,85.0,45.0,131.0,15-MAR-22,206.0,960.5,125.0,412383.0,1.51,6412.67,45.59,333449.0,972.94,,49619.71,ANNUAL GENERAL MEETING/DIVIDEND - RS 5 PER SHARE,975.1,06-Jun-2022 10:00:00,975.4,1083.0,960.95,,850.0,975.0,975.05,,188014.0,974.9,No Band,3.5,17-DEC-21,10.65,975.5,975.8,659102.0,975.85,975.9,975.95,14.55,,,403.0,False,30.0,19.0,5.0,EQ,2.0,2.0,0.0,960.95,INE059A01026,975.5
12,2583.5,SIEMENS,15.28,04-FEB-22,41766.0,,Siemens Limited,N,20-JAN-22,22-JAN-22,Listed,2362.5,2348.65,11.78,2113.8,3.0,3.0,16.0,13-DEC-21,25.0,2327.9,14.0,18562.0,0.4,697.22,45.52,48450.0,2346.84,,20910.05,DIVIDEND - RS 8 PER SHARE,2358.0,06-Jun-2022 10:00:00,2358.05,2576.85,2348.65,,1920.0,2357.55,2357.8,,8450.0,2357.5,No Band,3.5,28-JUL-21,11.78,2359.35,2359.45,29709.0,2359.5,2359.6,2359.85,9.4,,,5.0,False,5.0,127.0,12.0,EQ,2.0,8.0,0.0,2344.1,INE003A01024,2358.05
13,360.95,BPCL,16.22,,595248.0,,Bharat Petroleum Corporation Limited,N,10-FEB-22,,Listed,327.9,328.15,12.72,295.35,1205.0,2357.0,1204.0,14-SEP-21,1407.0,320.0,1823.0,1012715.0,-1.94,4047.22,56.08,636588.0,322.56,,31320.97,INTERIM DIVIDEND - RS 5 PER SHARE,321.75,06-Jun-2022 10:00:00,321.8,503.0,328.15,,312.2,321.65,321.7,11-FEB-22,567897.0,321.6,No Band,3.5,26-MAY-22,12.72,321.9,321.95,1254719.0,322.0,322.05,322.1,-6.35,,,1101.0,False,263.0,433.0,115.0,EQ,10.0,5019.0,0.0,327.5,INE029A01011,321.8
14,2611.3,SRF,18.95,,62851.0,,SRF Limited,N,03-FEB-22,,Listed,2393.95,2373.95,15.45,2136.6,4.0,3.0,4.0,08-APR-22,4.0,2331.0,16.0,66899.0,-1.32,1935.49,35.08,60209.0,2354.01,,34480.75,INTERIM DIVIDEND - RS 4.75 PER SHARE,2342.7,06-Jun-2022 10:00:00,2342.75,2773.35,2373.95,,1304.2,2342.15,2342.65,04-FEB-22,23467.0,2342.0,No Band,3.5,03-JUN-21,15.45,2344.05,2344.1,82221.0,2344.2,2344.35,2344.4,-31.25,,,2.0,False,1.0,9.0,37.0,EQ,10.0,207.0,0.0,2375.0,INE647A01010,2342.7
15,3883.0,BRITANNIA,13.32,28-JUN-22,42840.0,,Britannia Industries Limited,N,20-JUN-22,22-JUN-22,Listed,3535.0,3530.0,9.82,3177.0,10.0,17.0,2.0,14-SEP-21,7.0,3450.05,15.0,57289.0,-1.88,2775.73,53.13,42825.0,3477.14,,41662.99,ANNUAL GENERAL MEETING/DIVIDEND - RS 56.50 PER SHARE,3461.15,06-Jun-2022 10:00:00,3462.0,4153.0,3530.0,,3050.0,3461.05,3461.1,,30437.0,3461.0,No Band,3.5,08-MAR-22,9.82,3463.45,3463.5,79828.0,3463.85,3463.9,3463.95,-66.50,,,10.0,False,32.0,1.0,1.0,EQ,1.0,25.0,0.0,3530.0,INE216A01030,3463.5
16,3390.05,MINDTREE,21.12,,67239.0,,MindTree Limited,N,21-OCT-21,,Listed,3062.0,3081.9,17.62,2773.75,4.0,17.0,39.0,18-NOV-21,20.0,2980.0,1.0,131347.0,-2.83,4939.65,33.53,57717.0,3005.88,,19812.05,INTERIM DIVIDEND - RS 10 PER SHARE,2994.4,06-Jun-2022 10:00:00,2994.65,5060.0,3081.9,,2351.0,2994.1,2994.35,22-OCT-21,44046.0,2994.05,No Band,3.5,04-JUN-21,17.62,2995.9,2995.95,164333.0,2996.0,2996.05,2996.1,-87.25,,,3.0,False,23.0,1.0,21.0,EQ,10.0,20.0,0.0,3055.25,INE018I01017,2994.65
17,162.35,GAIL,17.38,,1161919.0,,GAIL (India) Limited,N,21-APR-22,,Listed,149.95,147.6,13.88,132.85,10121.0,6267.0,1427.0,19-APR-22,649.0,146.0,195.0,1344617.0,0.75,3027.33,49.47,1113061.0,148.49,,26871.44,BUYBACK,148.65,06-Jun-2022 10:00:00,148.7,173.5,147.6,,125.2,148.55,148.6,22-APR-22,665203.0,148.5,No Band,3.5,20-DEC-21,13.88,148.75,148.8,2038746.0,148.85,148.9,148.95,1.1,,,19183.0,False,4760.0,1382.0,497.0,EQ,10.0,18688.0,0.0,146.1,INE129A01019,148.7
18,86.55,ZOMATO,26.09,,3126463.0,,Zomato Limited,N,,,Listed,71.0,72.15,22.59,57.75,26665.0,12498.0,6817.0,16-NOV-21,20296.0,69.2,3883.0,11080319.0,-2.36,9409.86,36.13,2390991.0,70.13,,10223.28,,70.4,06-Jun-2022 10:00:00,70.45,169.0,72.15,,50.05,70.3,70.35,,4002842.0,70.25,20.0,3.5,10-MAY-22,22.59,70.5,70.55,13417745.0,70.6,70.65,70.7,-1.70,,,29723.0,False,23364.0,34337.0,7198.0,EQ,1.0,32808.0,0.0,70.0,INE758T01015,70.45
19,564.75,MARICO,13.62,,182786.0,,Marico Limited,N,04-FEB-22,,Listed,513.4,513.45,10.12,462.15,46.0,44.0,25.0,18-OCT-21,116.0,506.35,509.0,93128.0,-0.86,710.3,55.1,204931.0,509.06,,26550.48,INTERIM DIVIDEND - RS 6.25 PER SHARE,509.0,06-Jun-2022 10:00:00,509.05,607.7,513.45,,455.65,508.8,508.85,07-FEB-22,51314.0,508.7,No Band,3.5,27-JAN-22,10.12,509.1,509.15,139532.0,509.2,509.25,509.3,-4.40,,,1.0,False,1.0,37.0,53.0,EQ,1.0,58.0,0.0,513.4,INE196A01026,509.05
20,2824.85,MPHASIS,18.74,29-SEP-21,51259.0,,MphasiS Limited,N,13-SEP-21,15-SEP-21,Listed,2552.85,2568.05,15.24,2311.25,12.0,5.0,5.0,19-OCT-21,9.0,2495.6,1.0,52029.0,-2.63,1810.37,43.16,38622.0,2517.79,,21222.31,ANNUAL GENERAL MEETING/DIVIDEND - RS 38 PER SHARE/SPECIAL DIVIDEND - RS 27 PER SHARE,2499.8,06-Jun-2022 10:00:00,2499.9,3659.75,2568.05,,1875.0,2498.5,2498.55,,22457.0,2498.2,No Band,3.5,03-JUN-21,15.24,2501.15,2501.2,71903.0,2501.4,2501.45,2501.6,-67.50,,,4.0,False,2.0,6.0,12.0,EQ,10.0,2.0,0.0,2549.0,INE356A01018,2500.55
21,731.9,IRCTC,22.87,,238393.0,,Indian Railway Catering And Tourism Corporation Limited,N,17-FEB-22,,Listed,665.0,665.4,19.37,598.9,28.0,53.0,112.0,19-OCT-21,113.0,648.15,311.0,570803.0,-1.83,4522.43,43.46,290415.0,654.01,,17566.56,INTERIM DIVIDEND - RS 2 PER SHARE,652.9,06-Jun-2022 10:00:00,652.95,1279.26,665.4,,382.71,652.75,652.85,18-FEB-22,248044.0,652.7,No Band,3.5,04-JUN-21,19.37,653.25,653.3,691492.0,653.35,653.4,653.5,-12.20,,,8.0,False,14.0,37.0,64.0,EQ,2.0,12.0,0.0,665.0,INE335Y01020,653.2
22,846.6,UPL,17.56,04-AUG-21,168437.0,,UPL Limited,N,14-JUL-21,16-JUL-21,Listed,778.8,769.65,14.06,692.7,108.0,323.0,63.0,08-JUN-21,39.0,764.55,187.0,281086.0,-0.18,2687.38,41.18,219669.0,769.66,,42339.43,DIVIDEND - RS 10 PER SHARE,768.2,06-Jun-2022 10:00:00,768.3,864.7,769.65,,622.0,768.1,768.15,,115760.0,768.05,No Band,3.5,24-FEB-22,14.06,768.35,768.45,349164.0,768.5,768.55,768.6,-1.35,,,1.0,False,76.0,85.0,258.0,EQ,2.0,30.0,0.0,771.95,INE628A01036,768.3
23,3407.9,GLAND,17.17,26-AUG-21,21433.0,,Gland Pharma Limited,N,06-AUG-21,10-AUG-21,Listed,2845.85,2839.95,13.67,2272.0,2.0,2.0,17.0,12-AUG-21,2.0,2788.3,29.0,36621.0,-0.49,1212.21,71.73,24069.0,2825.39,,14931.57,ANNUAL GENERAL MEETING,2825.05,06-Jun-2022 10:00:00,2825.1,4350.0,2839.95,,2675.9,2824.95,2825.0,,26269.0,2824.3,20.0,3.5,25-MAY-22,13.67,2826.0,2826.8,42904.0,2827.45,2827.5,2827.55,-13.95,,,1.0,False,7.0,1.0,3.0,EQ,1.0,1.0,0.0,2838.0,INE068V01023,2826.0
